result,center,east,south_east,south
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,StairN,StairN,StairN
TOP_EMPTY,StairS,StairN,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,StairN,StairW
TOP_EMPTY,StairS,StairN,StairS,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairN,StairS,Wall
TOP_EMPTY,StairS,StairN,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairN,StairS,StairN
TOP_EMPTY,StairS,StairN,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,StairS,StairW
TOP_EMPTY,StairS,StairN,StairE,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairN,StairE,Wall
TOP_EMPTY,StairS,StairN,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairN,StairE,StairN
TOP_EMPTY,StairS,StairN,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairN,StairW,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,StairN,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairN,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairS,StairN,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairN,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairS,StairN,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairS,StairN,StairW,StairW
TOP_EMPTY,StairS,StairS,Empty,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,StairS,Empty,Wall
TOP_EMPTY,StairS,StairS,Empty,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,StairS,Empty,StairN
TOP_EMPTY,StairS,StairS,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,Empty,StairW
TOP_EMPTY,StairS,StairS,Wall,Empty
TOP_STAIRSFULL_SOUTHWALLHORIZONTAL,StairS,StairS,Wall,Wall
TOP_EMPTY,StairS,StairS,Wall,Door
TOP_STAIRSFULL_SOUTHSTAIRNFULL_EASTSTAIRSFULL,StairS,StairS,Wall,StairN
TOP_EMPTY,StairS,StairS,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,Wall,StairW
TOP_EMPTY,StairS,StairS,Door,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,StairS,Door,Wall
TOP_EMPTY,StairS,StairS,Door,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,StairS,Door,StairN
TOP_EMPTY,StairS,StairS,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,Door,StairW
TOP_EMPTY,StairS,StairS,StairN,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER_SOUTHEASTSTAIRN_EASTSTAIRSFULL,StairS,StairS,StairN,Wall
TOP_EMPTY,StairS,StairS,StairN,Door
TOP_STAIRSFULL_SOUTHSTAIRNFULL_EASTSTAIRSFULL,StairS,StairS,StairN,StairN
TOP_EMPTY,StairS,StairS,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,StairN,StairW
TOP_EMPTY,StairS,StairS,StairS,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,StairS,StairS,Wall
TOP_EMPTY,StairS,StairS,StairS,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,StairS,StairS,StairN
TOP_EMPTY,StairS,StairS,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,StairS,StairW
TOP_EMPTY,StairS,StairS,StairE,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,StairS,StairE,Wall
TOP_EMPTY,StairS,StairS,StairE,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,StairS,StairE,StairN
TOP_EMPTY,StairS,StairS,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairS,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairS,StairE,StairW
TOP_STAIRSFULL_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,Empty
TOP_STAIRSFULL_SOUTHWALLHORIZONTAL,StairS,StairS,StairW,Wall
TOP_STAIRSFULL_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,Door
TOP_STAIRSFULL_SOUTHSTAIRN_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,StairN
TOP_STAIRSFULL_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,StairS
TOP_STAIRSFULL_SOUTHSTAIRE_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,StairE
TOP_STAIRSFULL_SOUTHSTAIRW_SOUTHEASTSTAIRW_EASTSTAIRSFULL,StairS,StairS,StairW,StairW
TOP_EMPTY,StairS,StairE,Empty,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairE,Empty,Wall
TOP_EMPTY,StairS,StairE,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairE,Empty,StairN
TOP_EMPTY,StairS,StairE,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,Empty,StairW
TOP_EMPTY,StairS,StairE,Wall,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,StairE,Wall,Wall
TOP_EMPTY,StairS,StairE,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,StairE,Wall,StairN
TOP_EMPTY,StairS,StairE,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,Wall,StairW
TOP_EMPTY,StairS,StairE,Door,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairE,Door,Wall
TOP_EMPTY,StairS,StairE,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairE,Door,StairN
TOP_EMPTY,StairS,StairE,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,Door,StairW
TOP_EMPTY,StairS,StairE,StairN,Empty
TOP_STAIRS_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairS,StairE,StairN,Wall
TOP_EMPTY,StairS,StairE,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,StairE,StairN,StairN
TOP_EMPTY,StairS,StairE,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,StairN,StairW
TOP_EMPTY,StairS,StairE,StairS,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairE,StairS,Wall
TOP_EMPTY,StairS,StairE,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairE,StairS,StairN
TOP_EMPTY,StairS,StairE,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,StairS,StairW
TOP_EMPTY,StairS,StairE,StairE,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairE,StairE,Wall
TOP_EMPTY,StairS,StairE,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairE,StairE,StairN
TOP_EMPTY,StairS,StairE,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairE,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairE,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairE,StairW,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,StairE,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairE,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairS,StairE,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,StairE,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairS,StairE,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairS,StairE,StairW,StairW
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Empty,Empty
TOP_STAIRS_SOUTHWALLCORNER_EASTSTAIRW,StairS,StairW,Empty,Wall
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Empty,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairS,StairW,Empty,StairN
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairS,StairW,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairS,StairW,Empty,StairW
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,Wall,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairS,StairW,Wall,Wall
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairS,StairW,Wall,StairN
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,Wall,StairS
TOP_STAIRS_SOUTHSTAIRE_EASTSTAIRWFULL,StairS,StairW,Wall,StairE
TOP_STAIRS_SOUTHSTAIRW_EASTSTAIRWFULL,StairS,StairW,Wall,StairW
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Door,Empty
TOP_STAIRS_SOUTHWALLCORNER_EASTSTAIRW,StairS,StairW,Door,Wall
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Door,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairS,StairW,Door,StairN
TOP_EMPTY_EASTSTAIRW,StairS,StairW,Door,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairS,StairW,Door,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairS,StairW,Door,StairW
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairN,Empty
TOP_STAIRS_SOUTHWALLCORNER_SOUTHEASTSTAIRN_EASTSTAIRW,StairS,StairW,StairN,Wall
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL_SOUTHEASTSTAIRN_EASTSTAIRW,StairS,StairW,StairN,StairN
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairS,StairW,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairS,StairW,StairN,StairW
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairS,Empty
TOP_STAIRS_SOUTHWALLCORNER_EASTSTAIRW,StairS,StairW,StairS,Wall
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairS,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairS,StairW,StairS,StairN
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairS,StairW,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairS,StairW,StairS,StairW
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairE,Empty
TOP_STAIRS_SOUTHWALLCORNER_EASTSTAIRW,StairS,StairW,StairE,Wall
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairE,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairS,StairW,StairE,StairN
TOP_EMPTY_EASTSTAIRW,StairS,StairW,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairS,StairW,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairS,StairW,StairE,StairW
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,StairW,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairS,StairW,StairW,Wall
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,StairW,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairS,StairW,StairW,StairN
TOP_STAIRS_EASTSTAIRWFULL,StairS,StairW,StairW,StairS
TOP_STAIRS_SOUTHSTAIRE_EASTSTAIRWFULL,StairS,StairW,StairW,StairE
TOP_STAIRS_SOUTHSTAIRW_EASTSTAIRWFULL,StairS,StairW,StairW,StairW
TOP_EMPTY,StairE,Empty,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Empty,Empty,Wall
TOP_EMPTY,StairE,Empty,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Empty,Empty,StairN
TOP_EMPTY,StairE,Empty,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,Empty,StairW
TOP_EMPTY,StairE,Empty,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,Empty,Wall,Wall
TOP_EMPTY,StairE,Empty,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Empty,Wall,StairN
TOP_EMPTY,StairE,Empty,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,Wall,StairW
TOP_EMPTY,StairE,Empty,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Empty,Door,Wall
TOP_EMPTY,StairE,Empty,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Empty,Door,StairN
TOP_EMPTY,StairE,Empty,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,Door,StairW
TOP_EMPTY,StairE,Empty,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,Empty,StairN,Wall
TOP_EMPTY,StairE,Empty,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Empty,StairN,StairN
TOP_EMPTY,StairE,Empty,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,StairN,StairW
TOP_EMPTY,StairE,Empty,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Empty,StairS,Wall
TOP_EMPTY,StairE,Empty,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Empty,StairS,StairN
TOP_EMPTY,StairE,Empty,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,StairS,StairW
TOP_EMPTY,StairE,Empty,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Empty,StairE,Wall
TOP_EMPTY,StairE,Empty,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Empty,StairE,StairN
TOP_EMPTY,StairE,Empty,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Empty,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Empty,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Empty,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,Empty,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Empty,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairE,Empty,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Empty,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRW,StairE,Empty,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairE,Empty,StairW,StairW
TOP_EMPTY,StairE,Wall,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Wall,Empty,Wall
TOP_EMPTY,StairE,Wall,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Wall,Empty,StairN
TOP_EMPTY,StairE,Wall,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,Empty,StairW
TOP_EMPTY,StairE,Wall,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,Wall,Wall,Wall
TOP_EMPTY,StairE,Wall,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Wall,Wall,StairN
TOP_EMPTY,StairE,Wall,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,Wall,StairW
TOP_EMPTY,StairE,Wall,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Wall,Door,Wall
TOP_EMPTY,StairE,Wall,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Wall,Door,StairN
TOP_EMPTY,StairE,Wall,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,Door,StairW
TOP_EMPTY,StairE,Wall,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,Wall,StairN,Wall
TOP_EMPTY,StairE,Wall,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Wall,StairN,StairN
TOP_EMPTY,StairE,Wall,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,StairN,StairW
TOP_EMPTY,StairE,Wall,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Wall,StairS,Wall
TOP_EMPTY,StairE,Wall,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Wall,StairS,StairN
TOP_EMPTY,StairE,Wall,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,StairS,StairW
TOP_EMPTY,StairE,Wall,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Wall,StairE,Wall
TOP_EMPTY,StairE,Wall,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Wall,StairE,StairN
TOP_EMPTY,StairE,Wall,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Wall,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Wall,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRWFULL,StairE,Wall,StairW,StairW
TOP_EMPTY,StairE,Door,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Door,Empty,Wall
TOP_EMPTY,StairE,Door,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Door,Empty,StairN
TOP_EMPTY,StairE,Door,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,Empty,StairW
TOP_EMPTY,StairE,Door,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,Door,Wall,Wall
TOP_EMPTY,StairE,Door,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Door,Wall,StairN
TOP_EMPTY,StairE,Door,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,Wall,StairW
TOP_EMPTY,StairE,Door,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Door,Door,Wall
TOP_EMPTY,StairE,Door,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Door,Door,StairN
TOP_EMPTY,StairE,Door,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,Door,StairW
TOP_EMPTY,StairE,Door,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,Door,StairN,Wall
TOP_EMPTY,StairE,Door,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,Door,StairN,StairN
TOP_EMPTY,StairE,Door,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,StairN,StairW
TOP_EMPTY,StairE,Door,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Door,StairS,Wall
TOP_EMPTY,StairE,Door,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Door,StairS,StairN
TOP_EMPTY,StairE,Door,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,StairS,StairW
TOP_EMPTY,StairE,Door,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,Door,StairE,Wall
TOP_EMPTY,StairE,Door,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,Door,StairE,StairN
TOP_EMPTY,StairE,Door,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,Door,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,Door,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Door,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,Door,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Door,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairE,Door,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,Door,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRW,StairE,Door,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairE,Door,StairW,StairW
TOP_EMPTY,StairE,StairN,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairN,Empty,Wall
TOP_EMPTY,StairE,StairN,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairN,Empty,StairN
TOP_EMPTY,StairE,StairN,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,Empty,StairW
TOP_EMPTY,StairE,StairN,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairN,Wall,Wall
TOP_EMPTY,StairE,StairN,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairN,Wall,StairN
TOP_EMPTY,StairE,StairN,Wall,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,Wall,StairW
TOP_EMPTY,StairE,StairN,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairN,Door,Wall
TOP_EMPTY,StairE,StairN,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairN,Door,StairN
TOP_EMPTY,StairE,StairN,Door,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,Door,StairW
TOP_EMPTY,StairE,StairN,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairE,StairN,StairN,Wall
TOP_EMPTY,StairE,StairN,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairE,StairN,StairN,StairN
TOP_EMPTY,StairE,StairN,StairN,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,StairN,StairW
TOP_EMPTY,StairE,StairN,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairN,StairS,Wall
TOP_EMPTY,StairE,StairN,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairN,StairS,StairN
TOP_EMPTY,StairE,StairN,StairS,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,StairS,StairW
TOP_EMPTY,StairE,StairN,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairN,StairE,Wall
TOP_EMPTY,StairE,StairN,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairN,StairE,StairN
TOP_EMPTY,StairE,StairN,StairE,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairN,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairN,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairN,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairN,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairN,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairE,StairN,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairE,StairN,StairW,StairS
TOP_EMPTY_SOUTHSTAIREFULL_SOUTHEASTSTAIRW,StairE,StairN,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairE,StairN,StairW,StairW
TOP_EMPTY,StairE,StairS,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairE,StairS,Empty,Wall
TOP_EMPTY,StairE,StairS,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairE,StairS,Empty,StairN
TOP_EMPTY,StairE,StairS,Empty,StairS
TOP_EMPTY_SOUTHSTAIREFULL,StairE,StairS,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairE,StairS,Empty,StairW
TOP_EMPTY,StairE,StairS,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairE,StairS,Wall,Wall
TOP_EMPTY,StairE,StairS,Wall,Door
